,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-6718dd63-82fd-49d3-b154-c2385c7724e4,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 9660, None)]}",53.92864783453742,23749.894602418295,9660,9647.135460656997,1,,9660,13873.329000000002,True,44.539716404289315,51.37542137388932,6.835704969600003
lamf-test-f035cec5-13b9-4feb-9d16-93fce26c2cc2,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(3, 9690, None)]}",59.50673849065216,23838.436732196787,9690,9631.427399927996,2,,9690,17191.554,True,24.19837805388894,33.32626896108894,9.127890907200001
lamf-test-01aed4d0-4ac3-4934-b29d-300b9eb1cf38,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(6, 9720, None)]}",48.38806555130056,23992.016778856065,9720,9628.425548030997,3,,9720,10652.804,True,8.51292721879991,10.78299903319991,2.2700718144000005
lamf-test-0ae28a41-e363-4bde-bdce-50f826df3b42,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 9750, None)]}",87.69850691765791,40896.36070486423,9750,9618.568312434996,3,,9750,17657.442,True,48.1097695642254,60.9388034650254,12.829033900799999
lamf-test-561c40aa-4fd2-4142-aa20-b41c53e185e4,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 9780, None)]}",92.22367706149063,40932.86547049312,9780,9655.610276546997,2,,9780,18274.778,True,23.0927971083391,29.983761021939095,6.8909639135999985
lamf-test-f6a7b87b-3fe2-4927-871e-a0cac1bfa236,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(3, 9810, None)]}",80.84812600328213,40933.53573469676,9810,9627.425548030997,3,,9810,18139.7,True,38.00912616929044,48.14470512929044,10.135578960000002
lamf-test-7dc86417-03bf-4f7d-b2cc-4f303d7c708b,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 9840, None)]}",122.20824587768153,40972.034050242415,9840,9633.376178684995,2,,9840,14649.762,True,17.51792857485211,25.321286443652113,7.803357868800001
lamf-test-76901c5b-cc70-4a21-8b6a-aa4aa3dedd24,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 9870, None)]}",295.82083300729096,136909.54606786967,9870,9605.786879601997,2,,9870,19517.071,True,26.225270783149604,34.050974778349605,7.8257039952
lamf-test-6ea3ccb6-5ec7-474a-bd76-4c0b7e74a8fd,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 9900, None)]}",318.43627200467716,137121.08733358516,9900,9625.345168225997,3,,9900,19547.071,True,58.693868735265035,74.34527672566503,15.6514079904
lamf-test-6e11c3c3-b9bf-4aa2-897f-6c03a891a9cd,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(5, 9930, None)]}",323.10613238146993,137273.12202925346,9930,9638.528270108996,3,,9930,23888.387221242898,True,106.15550400215147,134.46311328683208,28.307609284680595
lamf-test-c5a6ffed-1196-4516-a2cc-67f21c8eb5f5,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 9960, None)]}",321.906162634098,137344.52757272733,9960,9645.176661869496,2,,9960,21092.698,True,30.263902856838936,39.294747474438935,9.0308446176
lamf-test-93fc33e5-0604-48d1-8efe-1dfc9145e379,"{<resource_manager.instance.CloudReservedInstance object at 0x11c744710>: [(5, 9990, None)]}",318.63019504491797,137368.745935109,9990,9653.514891866997,1,,9990,20876.56095519492,True,143.23332916942132,202.695725106696,59.46239593727465
lamf-test-9da27dae-e6dc-4f47-b706-a6e8a3713464,"{<resource_manager.instance.CloudReservedInstance object at 0x11c744710>: [(1, 10020, None)], <resource_manager.instance.CloudReservedInstance object at 0x11c741310>: [(5, 10020, None)]}",296.9549680882063,137387.94530969273,10020,9623.294088423996,3,,10020,32915.65273022569,True,121.88726831818374,185.27159333654055,63.38432501835679
lamf-test-c0570041-d32e-4e8b-8d2d-a250dfe399fc,"{<resource_manager.instance.CloudReservedInstance object at 0x11c741310>: [(1, 10050, None)], <resource_manager.instance.CloudReservedInstance object at 0x11c741090>: [(4, 10050, 26208.576)]}",309.1917473885502,137440.83551174807,10050,9608.855700729997,1,83.97363753897636,10050,137456.2355117481,False,253.18446651722275,,
lamf-test-ca7252f0-85f2-4005-896c-fb17b2f26952,"{<resource_manager.instance.CloudReservedInstance object at 0x11c741090>: [(2, 10080, None)], <resource_manager.instance.CloudReservedInstance object at 0x11c58e2c0>: [(4, 10080, 38022.864)]}",304.02222934164064,137613.42856760873,10080,9616.774454769997,1,349.9321828275915,10080,137628.82856760873,False,544.361652031989,,
lamf-test-0ee3ab93-6383-46f5-aeca-265dafdbd84c,"{<resource_manager.instance.CloudReservedInstance object at 0x11c58e2c0>: [(2, 10230, None)], <resource_manager.instance.CloudReservedInstance object at 0x11c74c6e0>: [(3, 10230, None)]}",39.66592451958817,24343.294753735237,10230,10214.390091253996,3,,10230,12953.73302963808,True,16.57149915362738,25.670946459042277,9.0994473054149
lamf-test-aa879c60-c521-40a2-972a-cf0714098824,"{<resource_manager.instance.CloudReservedInstance object at 0x11c74c6e0>: [(2, 10260, None)]}",56.99333448866139,24455.014190298913,10260,10237.640012563996,2,,10260,17732.69876785323,True,17.119515545940125,27.91607072573447,10.796555179794348
lamf-test-29b14cf4-c2e0-462e-a5b2-16a34ab23f1f,"{<resource_manager.instance.CloudReservedInstance object at 0x11c74c6e0>: [(1, 10290, None)], <resource_manager.instance.CloudReservedInstance object at 0x11c58e520>: [(1, 10290, None)]}",89.42960233211319,41293.800392657955,10290,10213.390091253996,3,,10290,27067.43599396761,True,29.77211244398136,60.21980328583378,30.447690841852417
lamf-test-92b10550-cff6-47f7-a077-4b4db1587046,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c58e780>: [(4, 10320, None)]}",81.64667311738593,41344.5246975617,10320,10212.390091253996,2,,10720.536,29292.29932599072,True,69.1001726267163,238.31790477509273,169.21773214837643
lamf-test-107c896d-ee0f-4ca2-89f1-19c67b8002a2,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 10750.536, None)]}",98.1671155759394,41453.25929430622,10750.536,10225.630012558995,3,,10750.536,13671.762000000002,True,8.88653433721196,11.256232868411963,2.369698531200002
lamf-test-0ab21652-7e84-40ef-afc1-d04cb7c18425,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c58e780>: [(2, 10780.536, None)]}",99.9394489602227,41488.41731906751,10780.536,10219.751000902996,3,,11181.072,20176.99893517913,True,28.58457049259755,70.4890365983224,41.90446610572485
lamf-test-48feb4fc-2742-45dc-808f-e652fe900563,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c58e780>: [(3, 11211.072, None)]}",41.254966979320166,24795.143620312847,11211.072,10830.212067090995,1,,11611.608,21133.526698693884,True,79.23475118737987,145.61001964882274,66.37526846144287
lamf-test-a5bf6748-f8d5-4a59-badc-d9816f45493a,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 11641.608, None)]}",54.40376906069801,24967.37428364656,11641.608,10810.984677549995,2,,11641.608,20626.157,True,24.424224761015648,31.712490909815646,7.288266148799999
lamf-test-d4b58a16-b6c8-4064-88b0-a3ec8e4212ba,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 11671.608, None)]}",56.907858453854786,25229.304490733928,11671.608,10854.855204597996,2,,11671.608,15775.95,True,11.157529610454182,14.486971840854181,3.3294422304
lamf-test-7a641bba-d417-49ff-88d9-3fe54ccc21c1,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c58e780>: [(3, 11701.608, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x11c7416d0>: [(2, 11701.608, None)]}",72.4727596207448,25581.000847283747,11701.608,11424.054913006994,1,,12102.144,19266.642998995296,True,81.69708493857571,143.20838451540646,61.51129957683075
lamf-test-04f3f31f-b20f-4cb7-a3dd-c0c2f380b4cc,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c7416d0>: [(4, 12132.144, None)]}",63.69847192731158,26144.672360812554,12132.144,12045.877345590992,3,,12532.68,26160.072360812555,False,42.673749671648196,,
lamf-test-9bb4d80d-2aee-48e9-ac53-5a922312b6c8,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(6, 12562.68, None)]}",62.348183689222225,26257.72108777222,12562.68,12061.086718882992,2,,12562.68,18091.301000000003,True,23.893869907569304,37.34832197316931,13.454452065600007
lamf-test-c89d3402-a23f-46ae-8720-cd373edbf82e,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(3, 12592.68, None)]}",59.063695813800784,26292.789769751536,12592.68,12063.905386303994,3,,12592.68,16586.283000000003,True,18.22314852840521,23.082564658805214,4.859416130400004
lamf-test-15ce12ce-cdd4-4322-97b9-e92908eec275,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 12622.68, None)]}",62.79223748275714,26294.927145067573,12622.68,12024.909873895993,2,,12622.68,17854.7,True,19.055860282109123,27.544289530109126,8.488429248000001
lamf-test-d4113937-9912-4267-ad39-f41249bcbcef,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 12652.68, None)]}",44.164232744169574,26376.40548982557,12652.68,12054.767784400992,3,,12652.68,21400.351,True,26.6109088143585,33.707019529558494,7.096110715199998
lamf-test-87f7683b-4f57-45f2-93ec-cd6117faec52,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 12682.68, None)]}",62.86965238334432,26672.872712250297,12682.68,12609.398048864994,1,,12682.68,15089.027000000002,True,12.99343197201309,14.94546065841309,1.9520286864000012
lamf-test-067d037c-dcca-41c3-b8b9-a8b36009d0a4,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 12712.68, None)]}",61.80548621708826,26915.050657815264,12712.68,12625.936128846994,2,,12712.68,18849.678000000004,True,22.35193604756541,32.308601602765414,9.956665555200004
lamf-test-c8383b87-eaaf-4727-8a38-364a265a9c1b,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 12742.68, None)]}",87.74670802746411,41820.60607420329,12742.68,10805.459919270996,2,,12742.68,27248.71,True,39.43420388825703,51.20149542425703,11.767291535999998
lamf-test-bbc839c8-f836-4f9a-a8e0-6cb8342496f2,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(3, 12772.68, None)]}",114.4912360012796,42065.02450662937,12772.68,10837.476327354996,3,,12772.68,23344.260000000002,True,48.239014373716635,61.10251291771664,12.863498544000002
lamf-test-a4d8ead1-b39f-46fe-9cfa-58d32f343ff0,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 12802.68, None)]}",84.41713409588449,42656.91279789916,12802.68,11459.020238980995,1,,12802.68,24103.528,True,119.462915202677,137.797410997877,18.334495795199995
lamf-test-05c2e1a5-42c3-4e97-863b-94fa07e33793,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c7416d0>: [(4, 12832.68, None)]}",91.04820322006628,42689.18358774678,12832.68,11415.731605497995,2,,13233.216,42704.583587746776,False,81.20586656787303,,
lamf-test-a7986f20-c88c-442a-a9bb-9d4e408bd120,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 13263.216, None)]}",50.00049139574834,27364.37339598484,13263.216,13259.182151948995,1,,13263.216,15896.989000000001,True,27.841999163434494,32.1150324786345,4.273033315200002
lamf-test-5f552717-b86e-4e0e-9794-6b12cd0fea27,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 13293.216, None)]}",43.981392744961866,27445.08954862447,13293.216,13208.107732170993,2,,13293.216,22285.465,True,24.445156978165315,31.739669366965316,7.294512388799999
lamf-test-60d40a4b-09c7-4a73-b379-b1d85406ff0e,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 13323.216, None)]}",57.165191884420324,27511.039248654495,13323.216,13212.854625697993,3,,13323.216,22070.887000000002,True,53.22181762871702,67.41403905911702,14.192221430400004
lamf-test-6fdb4590-cea7-4d20-bffa-249d0757fa2a,"{<resource_manager.instance.CloudReservedInstance object at 0x11c58e2c0>: [(2, 13353.216, None)], <resource_manager.instance.CloudReservedInstance object at 0x11c74c6e0>: [(3, 13353.216, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x11c7416d0>: [(1, 13353.216, None)]}",88.08906902383775,43073.25640393965,13353.216,12025.909873895993,1,,13353.216,23203.727141155225,True,121.36153356659413,161.3703696175102,40.00883605091606
lamf-test-724d0d5f-301b-4490-8457-7773ef64d695,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c7416d0>: [(1, 13383.216, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x11c7411d0>: [(4, 13383.216, None)]}",109.55462846539683,43129.714192757354,13383.216,12018.479041518993,2,,13783.752,43145.11419275735,False,113.25569968141969,,
lamf-test-98a6ab80-499b-4f3a-95f7-4dd7df820566,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 13813.752, None)]}",105.87093398460661,43180.09847270706,13813.752,12006.603839807995,1,,13813.752,22680.908000000003,True,47.87954034527342,55.07257729247342,7.193036947200002
lamf-test-78749043-3668-43d0-99ce-4ee040f7f664,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c7411d0>: [(2, 13843.752, None)]}",57.07835905715178,27937.294156291915,13843.752,13817.396868137994,2,,14244.288,20932.743973111395,True,12.121708092084079,24.7782525810377,12.656544488953623
lamf-test-d56ac58c-44ed-4cac-88e0-685510119191,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 14274.288, None)]}",70.70390367140996,27928.478862553842,14274.288,13866.480444825995,2,,14274.288,22376.959,True,22.0268660862736,28.5997528014736,6.572886715199998
lamf-test-093fc8c1-409b-4af5-91bd-f1586aa318b7,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c7411d0>: [(6, 14304.288, None)]}",48.98947611555658,28021.885474758164,14304.288,13867.480444825995,1,,14704.824,27835.935946222795,True,73.06616504538889,145.54356587607066,72.47740083068176
lamf-test-412a625e-1641-430d-83ff-ad06d8ff7ded,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(5, 14734.824, None)]}",48.58977843534464,28151.184089195263,14734.824,13869.494952934994,1,,14734.824,16792.332000000002,True,27.07041478439427,31.243041008394272,4.172626224000003
lamf-test-225e7631-1dba-46ce-9a30-f911bc78acd8,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(5, 14764.824, None)]}",48.6051907309817,28232.55895644039,14764.824,13834.167286671995,1,,14764.824,17662.58367464292,True,38.12551705173207,44.002173671907904,5.876656620175839
lamf-test-915cb3ce-20ce-43ae-8b31-7f523a6333eb,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(2, 14794.824, None)]}",71.69092063889612,28474.085883663458,14794.824,14436.738568836992,3,,14794.824,22642.243,True,23.872291429006,30.238117721806,6.365826292799999
lamf-test-cf4eee4f-df46-4434-9c29-6bf0f44daf4d,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c58e3f0>: [(6, 14824.824, None)]}",53.667029478259835,28561.063970621308,14824.824,14461.081791020993,2,,15225.36,28576.46397062131,False,59.43252331345476,,
lamf-test-8f4c62d4-1881-4ae7-91f8-3b9d5e4e648b,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c58e3f0>: [(6, 15255.36, None)]}",53.33256697567134,28562.199192418706,15255.36,14434.144095344993,2,,15655.896,28577.599192418707,False,57.57671761930752,,
lamf-test-b31f9afe-254c-4126-a484-8628eb9333c1,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11c74c440>: [(6, 15685.896, None)]}",58.325064065435534,28589.71826141548,15685.896,14411.945764643995,1,89.03738078941365,16086.432,26034.916032307585,True,109.40100269912193,215.06035762096946,105.65935492184751
lamf-test-2ec8c349-ada1-458e-a7a4-ab9b6322b2cf,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(4, 16116.432, None)]}",57.00450481534605,28607.467442864137,16116.432,14451.283847376993,2,,16116.432,17129.266,True,3.688904704678057,5.332126586278055,1.6432218815999982
lamf-test-920c97be-abc7-45c8-bf90-73719c07896c,"{<resource_manager.instance.OnPremInstance object at 0x11c543e00>: [(3, 16146.432, None)]}",49.27955402462038,28640.744157621746,16146.432,14435.738568836992,2,,16146.432,20359.761000000002,True,13.591280954241464,18.718059681441467,5.126778727200002
